contrast,parcel,t_stat,p_value,native_mean,native_sd,native_se,native_ci_lower,native_ci_upper,l2_mean,l2_sd,l2_se,l2_ci_lower,l2_ci_upper,n_native,n_l2,p_fdr,significant_fdr
real_vs_rest_in_positive,125,-2.884305500987164,0.008067373254642147,3.4052952115545545,0.9070980223866316,0.23421170227207377,2.9029610703668425,3.9076293527422665,4.620471095629341,1.3563396703114088,0.3502053969944363,3.8693552221187044,5.371586969139978,15,15,0.06827178758013601,False
real_vs_rest_in_positive,11,-2.844148032412458,0.008344329593127734,-1.6449908618773224,1.1110355097661253,0.2868681350912847,-2.260261819208916,-1.0297199045457286,-0.5753943186384535,0.9418179301967419,0.24317634392076803,-1.0969557038962383,-0.053832933380668635,15,15,0.06827178758013601,False
real_vs_rest_in_positive,90,2.7467463495455005,0.011810075238328714,0.5448916167566623,1.1990093533531798,0.30958288383225263,-0.11909763129395701,1.2088808648072815,-0.4275990215478423,0.6653324758352814,0.17178810657339957,-0.7960478656690747,-0.059150177426609885,15,15,0.09242667577822472,False
real_vs_rest_in_positive,72,2.683600701856275,0.012357512339554623,0.21496434759243266,0.9529442158916039,0.24604913853419114,-0.3127585693093441,0.7426872644942094,-0.6289341602522194,0.7584331947838815,0.19582660884059058,-1.0489404640336049,-0.20892785647083378,15,15,0.09268134254665968,False
real_vs_rest_in_positive,155,2.655378116273188,0.012954023999669186,-0.19011183737382248,0.98864928726985,0.2552681483223974,-0.737607563745128,0.357383888997483,-1.1145346253855757,0.9167953186567682,0.23671553340257234,-1.6222389502507752,-0.6068303005203762,15,15,0.09326897279761814,False
real_vs_rest_in_positive,108,-2.6523825577399487,0.013695207976041342,-1.2850446709556063,1.2318630197537528,0.31806566402100417,-1.967227673031593,-0.6028616688796197,-0.25817278930496873,0.8548678165967573,0.22072592112586248,-0.7315828066141137,0.21523722800417627,15,15,0.09481297829567084,False
real_vs_rest_in_positive,43,-2.614155301413269,0.014253513470783864,-0.9251496769355254,1.1615709569730273,0.2999163314529831,-1.5684062321250272,-0.28189312174602354,0.15498050332816427,1.100719117906408,0.2842044541669091,-0.454577426615968,0.7645384332722965,15,15,0.09502342313855909,False
real_vs_rest_in_positive,176,2.5525371996057244,0.016667102004801197,0.5350217048566854,1.0828978195281422,0.279603014711788,-0.06466711899884336,1.1347105287122141,-0.3887148553665803,0.8898275679840194,0.22975249011989035,-0.8814849376916879,0.10405522695852731,15,15,0.10673513702628061,False
real_vs_rest_in_positive,127,2.5196455583264865,0.017731817494465316,-0.3805821306462684,0.8061777373500781,0.20815419672266863,-0.8270284808112718,0.06586421951873506,-1.1250677249384782,0.81217984464128,0.2097039341614003,-1.574837931331841,-0.6752975185451152,15,15,0.10673513702628061,False
real_vs_rest_in_positive,15,-2.53386886809173,0.0177891895043801,-1.1599049260943788,0.7923784314868272,0.20459123126949574,-1.5987094753859061,-0.7211003768028516,-0.27421799138521646,1.0976351932876605,0.28340818825428454,-0.8820681007999089,0.33363211802947595,15,15,0.10673513702628061,False
real_vs_rest_in_positive,173,-2.4832730009193793,0.019422211333333578,2.771471890900358,0.9201207511212227,0.23757415637282367,2.261926002918623,3.281017778882093,3.675323414262803,1.0679675233196786,0.2757480288071664,3.083902712857617,4.266744115667988,15,15,0.11277413032258206,False
real_vs_rest_in_positive,171,-2.4538549099689257,0.02103383681745068,-0.06788198593289856,1.1007424723782322,0.2842104842656047,-0.67745284915244,0.541688877286643,0.8155811331485416,0.8559776069007926,0.22101246775021657,0.3415565344540142,1.2896057318430691,15,15,0.11831533209816007,False
real_vs_rest_in_positive,120,2.402703319999755,0.023153007141396707,0.36849461388290156,0.8995699848834465,0.2322679713467764,-0.1296706390913384,0.8666598668571415,-0.4104647018740536,0.8759966774879875,0.22618136954960033,-0.8955754923390538,0.07464608859094651,15,15,0.12377917735667175,False
real_vs_rest_in_positive,143,2.4138301181361954,0.02338051127848244,-0.23785806804500906,0.8549988766109521,0.22075976067601782,-0.7113406639708524,0.23562452788083424,-1.161684831271858,1.2108356666403148,0.31263642479279297,-1.8322232733256558,-0.49114638921806,15,15,0.12377917735667175,False
real_vs_rest_in_positive,10,-2.385018969844058,0.024213911095208186,-1.1007332029429855,0.834378891794838,0.21543570348989385,-1.562796831890317,-0.638669573995654,-0.4173653359223067,0.731615749295639,0.18890237418967137,-0.8225206334003816,-0.012210038444231741,15,15,0.12452868563249925,False
real_vs_rest_in_positive,131,2.3630390830121466,0.0261418272391524,0.3300517080168494,0.790284971333297,0.20405070218212434,-0.10759352168365127,0.7676969377173501,-0.2606546155217677,0.5592674107881107,0.14440222453725965,-0.5703665844149999,0.04905735337146444,15,15,0.130709136195762,False
real_vs_rest_in_positive,124,-2.3258010134886717,0.027764131783235748,3.717279744274411,0.8663395061001208,0.2236878986191551,3.23751691706774,4.197042571481083,4.532620791899927,1.0454079794876723,0.26992317963653994,3.9536931494550296,5.111548434344823,15,15,0.13167386830383077,False
real_vs_rest_in_positive,73,-2.3643770674947997,0.027797816641919826,-0.21251331391427106,0.5126944165681704,0.13237712913747013,-0.4964340182730931,0.07140739044455094,0.4707723903770197,0.9949315459185293,0.2568902205305909,-0.08020233487326067,1.0217471156273001,15,15,0.13167386830383077,False
real_vs_rest_in_positive,88,2.290549943300233,0.03128704759931512,0.49248426974154874,1.2125572160362796,0.313080926935476,-0.17900753459062685,1.1639760740737244,-0.3529194625801295,0.7569955317026587,0.19545540582918836,-0.7721296150841446,0.06629068992388559,15,15,0.14440175815068515,False
real_vs_rest_in_positive,24,-2.1552683962188595,0.03988901087758137,3.099849616787549,1.0682255484968362,0.2758146506214353,2.5082860258019943,3.6914132077731034,3.9328956993807314,1.0487208423618486,0.2707785571525369,3.35213345462638,4.513657944135082,15,15,0.17627660644407675,False
real_vs_rest_in_positive,70,2.1415228900442314,0.041122988211259884,0.3972638493568816,0.9105487751137747,0.23510268279501412,-0.10698125499562677,0.9015089537093899,-0.34204320300317737,0.9790835160662759,0.2527982768180592,-0.8842415818511108,0.20015517584475606,15,15,0.17627660644407675,False
real_vs_rest_in_positive,97,-2.144325789480265,0.041131208170284574,-0.44560106683132505,0.7993576956441817,0.20639326952617684,-0.8882706037869005,-0.0029315298757496278,0.13000566724909252,0.6647310631007152,0.17163282247305475,-0.23811012560087502,0.49812146009906005,15,15,0.17627660644407675,False
real_vs_rest_in_positive,69,2.1052766878563056,0.044366267360634135,0.23850928410235092,1.1251705569836448,0.29051778858937194,-0.3845894014674529,0.8616079696721548,-0.6219347154496241,1.1133858296006132,0.2874749850631002,-1.2385072365223309,-0.0053621943769172065,15,15,0.18571925871893358,False
real_vs_rest_in_positive,94,2.066191360964889,0.04819112161115491,0.15914951064390817,0.8844260498817855,0.22835782414294437,-0.33062931065975376,0.6489283319475702,-0.49417748217844754,0.8470623915842813,0.21871056905363648,-0.9632649991916147,-0.025089965165280392,15,15,0.19519916082105895,False
real_vs_rest_in_positive,78,-2.0626385745150695,0.04892301771622652,-0.944120347867742,1.264261107383951,0.32643081427705256,-1.6442448128553333,-0.24399588288015073,-0.07556545075202642,1.0302358932362004,0.26600576381126173,-0.6460910718838282,0.4949601703797753,15,15,0.19519916082105895,False
real_vs_rest_in_positive,58,-2.061247598281148,0.04988422998760395,-1.0783769243695895,1.1383636543533904,0.2939242316825665,-1.7087817037388264,-0.44797214500035254,-0.34240707119750247,0.7851152742651466,0.20271589213879876,-0.7771894180861794,0.09237527569117449,15,15,0.19519916082105895,False
real_vs_rest_in_positive,106,-2.016342687063093,0.05346540478529557,-0.9810598015967915,0.9715741440081959,0.2508593652899646,-1.5190996288102172,-0.4430199743833658,-0.2503525863374559,1.0129003825657064,0.2615297542029401,-0.8112781216463372,0.31057294897142534,15,15,0.2047611247096426,False
real_vs_rest_in_positive,141,1.973263636863215,0.05841482526137668,-0.2171208782496691,1.295342201945239,0.3344559183849037,-0.934457479696934,0.5002157231975959,-1.140363651196487,1.2671654935954362,0.32718072357225503,-1.8420965116575743,-0.43863079073539957,15,15,0.2169206989834976,False
real_vs_rest_in_positive,166,1.9685583686289632,0.05905063472328546,0.36263328642044357,1.0156078237387427,0.2622288125078739,-0.199791579834938,0.9250581526758251,-0.33780857008207704,0.9314512613088327,0.24049968152353346,-0.853629085462223,0.1780119452980689,15,15,0.2169206989834976,False
real_vs_rest_in_positive,164,1.9612439535012414,0.06074201223022156,0.5016477181101134,1.2282603618130357,0.3171354617405722,-0.17854019849773184,1.1818356347179586,-0.27147884097339914,0.9068110963603481,0.2341376182906478,-0.7736540878239606,0.23069640587716234,15,15,0.21867124402879762,False
real_vs_rest_in_positive,167,-1.8782390893199754,0.07150977330920441,-0.5451065106665884,0.7918951645973878,0.20446645229519095,-0.9836434356750947,-0.10656958565808217,0.0862956014365444,1.0334536413761912,0.26683658280849337,-0.48601194922058893,0.6586031520936777,15,15,0.24754379165537613,False
real_vs_rest_in_positive,126,1.8741064215867578,0.0715126509226642,-0.08914639252808813,0.9927852573131102,0.2563360511955947,-0.6389325427658163,0.4606397577096401,-0.8092241360979211,1.1085149050828307,0.2862173177605666,-1.4230992290823243,-0.19534904311351786,15,15,0.24754379165537613,False
real_vs_rest_in_positive,134,1.8628292788288638,0.07372688711026687,-0.06721944331863208,0.41088031688478627,0.10608884163861355,-0.29475737860175044,0.16031849196448628,-0.39225460603684004,0.5365173774802184,0.13852819119545096,-0.6893680264141756,-0.09514118565950447,15,15,0.25039320150656674,False
real_vs_rest_in_positive,84,-1.8656641768737217,0.07635104253693221,-0.8978870910080788,1.38369654673551,0.3572689121140895,-1.6641526977172538,-0.13162148429890386,-0.1517195250184035,0.6962419806999777,0.1797689064120986,-0.5372854823926141,0.23384643235580713,15,15,0.2531375557714307,False
real_vs_rest_in_positive,104,-1.8337124433170193,0.07734758648571495,1.3291785987948865,1.1214976542335793,0.28956944917715577,0.7081138989720318,1.9502432986177412,2.0826627683879813,1.1291164659221244,0.2915366178963308,1.4573789112833517,2.707946625492611,15,15,0.2531375557714307,False
real_vs_rest_in_positive,179,-1.748872545876432,0.09239286532301128,-0.9157323521962176,1.3547334916088565,0.3497906834367018,-1.6659587535889262,-0.16550595080350894,-0.1628326937008962,0.9719696331836412,0.2509614801559716,-0.7010915355195722,0.3754261481177798,15,15,0.29122488514243694,False
real_vs_rest_in_positive,100,-1.750311502916772,0.09268937451917292,1.387229875645218,0.7483448308112643,0.19322180446349557,0.9728103216164558,1.8016494296739802,2.000106214247624,1.1309659385276198,0.29201414966968753,1.3737981533524408,2.626414275142807,15,15,0.29122488514243694,False
real_vs_rest_in_positive,174,-1.7366985179215142,0.09383912965700746,3.3305197761905343,0.981182056250823,0.2533401175637991,2.7871592645241665,3.873880287856902,4.022963811422868,1.1924181139783598,0.3078810331436163,3.3626246700740596,4.683302952771677,15,15,0.29122488514243694,False
real_vs_rest_in_positive,165,1.707442141676219,0.09942241422133279,0.40169354983521804,1.4365136036669162,0.3709062175734912,-0.3938211680823505,1.1972082677527867,-0.4038653659756523,1.1292720735417585,0.2915767956109565,-1.0292353957077622,0.22150466375645755,15,15,0.3033226196583034,False
real_vs_rest_in_positive,129,-1.661665207204124,0.10976067809036891,1.3766984371657516,1.0462250069816048,0.27013413522836627,0.7973183399757637,1.9560785343557394,2.2151762779074273,1.650680163801247,0.426203785621144,1.301060072167024,3.1292924836478306,15,15,0.32928203427110675,False
real_vs_rest_in_positive,68,1.5951106713792111,0.12236000293991083,-0.1242046016481473,0.9117930693445676,0.23542395818392364,-0.6291387731779444,0.38072956988164985,-0.6090424804070704,0.7446074444653809,0.19225681545843226,-1.0213923388637858,-0.19669262195035503,15,15,0.35590541368252665,False
real_vs_rest_in_positive,22,-1.5840006540278306,0.1248905198133745,-1.2923801295976531,1.5112433513241057,0.39020135544966306,-2.1292788023735736,-0.4554814568217326,-0.49587384314299643,1.2283871409898646,0.3171681959832725,-1.1761319677188244,0.18438428143283148,15,15,0.35590541368252665,False
real_vs_rest_in_positive,65,1.5689654062789367,0.12871067416248005,0.017668716237096187,1.3810898666795457,0.35659587021771344,-0.7471533591723205,0.7824907916465129,-0.6840692059154826,1.0455784931952152,0.2699672060865142,-1.2630912757042005,-0.10504713612676464,15,15,0.35590541368252665,False
real_vs_rest_in_positive,71,1.5510913377374693,0.13214252047334712,0.045066035436520956,1.096730036496492,0.2831744777757577,-0.5622828148550002,0.6524148857280422,-0.5601039820821246,1.0394840525796742,0.26839362828595154,-1.1357510631517929,0.01554309898754358,15,15,0.35590541368252665,False
real_vs_rest_in_positive,103,-1.5501576812684708,0.13246317924371193,0.714954934449927,1.1262824648964127,0.29080488197794974,0.09124049480211227,1.3386693740977416,1.389800755563603,1.2547123285226796,0.32396533017663115,0.6949642280538685,2.0846372830733375,15,15,0.35590541368252665,False
real_vs_rest_in_positive,14,-1.5499179129317062,0.13272940736585576,-0.8770010242720098,0.8099935739720735,0.2091394415019244,-1.3255605143239015,-0.42844153422011805,-0.37259553932834844,0.9657015946564128,0.2493430795673488,-0.907383257108828,0.16219217845213107,15,15,0.35590541368252665,False
real_vs_rest_in_positive,139,-1.5482015474103459,0.13328213941579484,0.7972728168771959,0.9599145593159367,0.2478488734675103,0.2656898524486556,1.328855781305736,1.4067217749417582,1.1844680003928667,0.30582832264247817,0.7507852597499399,2.0626582901335766,15,15,0.35590541368252665,False
real_vs_rest_in_positive,119,1.545905951268147,0.13445315628006563,-0.09418653763205323,0.7813039313087088,0.20173180761900084,-0.5268582331428816,0.3384851578787752,-0.6265659587016528,1.080985723992062,0.27910931376728154,-1.2251958993435916,-0.027936018059713907,15,15,0.35590541368252665,False
real_vs_rest_in_positive,105,-1.5206029139196329,0.14027942644412636,0.2684027478058765,1.2844788385893506,0.3316510100274933,-0.44291792353558523,0.9797234191473382,0.9058059142197528,0.9928575128823359,0.2563547075033468,0.3559797501815122,1.4556320782579935,15,15,0.36594632985424264,False
real_vs_rest_in_positive,64,1.5085287804488556,0.1426497007542682,-0.2342394037594408,1.4099167015844374,0.3640389269850812,-1.0150252482409243,0.5465464407220428,-0.9919542675508409,1.3403443689641061,0.3460754279453915,-1.7342122384235736,-0.2496962966781081,15,15,0.36681351622526104,False
real_vs_rest_in_positive,158,1.4950821311684341,0.14614183534065744,-0.31335166715955753,1.3079538601795055,0.33771223453886196,-1.037672372145484,0.41096903782636873,-1.0020194599928602,1.2131969184464777,0.3132460973875577,-1.6738655197118981,-0.33017340027382247,15,15,0.370500427624202,False
real_vs_rest_in_positive,159,1.4466986195939793,0.15924881200987068,0.08623803125797105,1.4388146602251475,0.3715003478220719,-0.7105509693076427,0.8830270318235848,-0.7250204988671621,1.6268619736832641,0.42005395537689405,-1.6259466305667436,0.17590563283241945,15,15,0.39812203002467667,False
real_vs_rest_in_positive,61,1.4267490767834632,0.16534211568357587,-0.2500424370680143,1.3073965155579914,0.33756832877638043,-0.9740544948902556,0.473969620754227,-0.8616025930243271,1.0230757352169884,0.264157018960287,-1.4281630508104015,-0.2950421352382526,15,15,0.4076928879868994,False
real_vs_rest_in_positive,86,-1.3485751041697778,0.18979516685099346,-0.8939881907185794,1.4189253494371312,0.3663649498587699,-1.6797628580953428,-0.108213523341816,-0.2983989992267032,0.9551875394336083,0.24662836218208034,-0.8273642272977999,0.23056622884439348,15,15,0.45716671045124846,False
real_vs_rest_in_positive,60,-1.3480368178056061,0.19048612935468687,-1.0045843515364714,1.3041743845713833,0.3367363781330183,-1.726812052693825,-0.28235665037911784,-0.4689312745122321,0.8170242757325058,0.21095476089061144,-0.9213842374232989,-0.016478311601165307,15,15,0.45716671045124846,False
real_vs_rest_in_positive,133,-1.19755031004667,0.24113220231793198,-0.19998188378136136,0.7362274997796268,0.19009312304442794,-0.6076910835517715,0.20772731598904878,0.12156769063369731,0.7344399426507222,0.18963157777838516,-0.2851515929942328,0.5282869742616274,15,15,0.5711025844372073,False
real_vs_rest_in_positive,21,-1.1733723636762674,0.2506306578180569,-0.9359008026860812,1.5387467102802928,0.3973026921964682,-1.788030327982971,-0.08377127738919155,-0.3074669592863476,1.3910193787235916,0.3591596592032172,-1.077787815182503,0.4628538966098078,15,15,0.5817532502461955,False
real_vs_rest_in_positive,172,1.1598696235820187,0.25594808462487234,0.27948007391786006,0.9122483220816117,0.23554150393518278,-0.22570620817445902,0.7846663560101792,-0.12171238885418813,0.9810441031784335,0.2533044982336709,-0.6649965046554643,0.4215717269470881,15,15,0.5817532502461955,False
real_vs_rest_in_positive,163,1.150423811450903,0.2597000787563625,-1.0854889470517315,0.9834375101843701,0.2539224732653168,-1.6300984874743474,-0.5408794066291156,-1.498258597480153,0.9817788371851022,0.2534942057384522,-2.0419495954122824,-0.9545675995480237,15,15,0.5817532502461955,False
real_vs_rest_in_positive,35,1.1473573389900549,0.26112152872211436,-0.2703030762141251,1.1932962754918874,0.3081077734714278,-0.9311285271996378,0.3905223747713876,-0.7393444635855848,1.0405882216114626,0.2686787235040525,-1.315603013083825,-0.16308591408734474,15,15,0.5817532502461955,False
real_vs_rest_in_positive,77,-1.1337589173106852,0.2665114378291564,0.2405631549613861,0.8124149085938024,0.20976462741296115,-0.209337225509971,0.6904635354327432,0.5747937701636148,0.802231767738809,0.2071353517500629,0.1305326251329081,1.0190549151943213,15,15,0.5817532502461955,False
real_vs_rest_in_positive,114,-1.129784443586118,0.2682050034455793,-1.0712522086513814,1.0885598768976141,0.28106495163827033,-1.674076575365405,-0.46842784193735787,-0.6379283547565822,1.0107649677273929,0.26097839246253796,-1.1976713367444218,-0.0781853727687426,15,15,0.5817532502461955,False
real_vs_rest_in_positive,161,1.1302781890060563,0.2682528876135235,-0.1450300328705975,1.2705888190055983,0.32806462239240214,-0.8486586677546026,0.5585986020134077,-0.6279680441487858,1.0602097765419047,0.2737449872022056,-1.215092648584306,-0.04084343971326565,15,15,0.5817532502461955,False
real_vs_rest_in_positive,31,1.1153696336516374,0.27483101266837157,-0.13499134945340638,0.8985215421666041,0.2319972646013242,-0.6325759942036708,0.36259329529685813,-0.5617396660196682,1.1783385259716133,0.3042456991521769,-1.2142817914175024,0.090802459378166,15,15,0.5841929121651346,False
real_vs_rest_in_positive,122,1.1120336515448717,0.2758688751890913,0.006744732573979206,0.723948270227619,0.186922639607149,-0.39416445652589116,0.4076539216738496,-0.316974887042878,0.8643142190757885,0.2231649717580532,-0.7956161476791032,0.16166637359334712,15,15,0.5841929121651346,False
real_vs_rest_in_positive,149,-1.0998466001957363,0.2818665829970224,-0.560972402966991,1.2010578952983337,0.3101118150880918,-1.226096095733958,0.1041512897999759,-0.14501252873359702,0.8384311336516981,0.2164819878383221,-0.6093202144232142,0.3192951569560202,15,15,0.5899533132495817,False
real_vs_rest_in_positive,89,-1.0801941120816012,0.28948472835417705,-0.32825290735788387,0.923045968373597,0.23832944421965593,-0.8394187266590507,0.18291291194328302,0.06721459819643426,1.0763410785029792,0.2779100714587312,-0.528843223506538,0.6632724198994066,15,15,0.5927702667187322,False
real_vs_rest_in_positive,9,1.0810954378416402,0.2897987970624913,0.2633435505931812,0.7635296178957102,0.19714249962974653,-0.15948505823553977,0.6861721594219021,-0.1015114774025721,1.0608858414077613,0.2739195463999668,-0.689010474081704,0.48598751927655987,15,15,0.5927702667187322,False
real_vs_rest_in_positive,25,-1.0711674377428377,0.294846772728457,-0.1675466726278835,1.4767253296607517,0.3812888405799166,-0.9853299021553023,0.6502365568995353,0.31692834782298734,0.9421964556446409,0.24327407877115662,-0.2048426578408566,0.8386993534868312,15,15,0.5929836545171162,False
real_vs_rest_in_positive,91,-1.060773206731114,0.29809431810257553,-0.28432991279562353,0.8657674086203553,0.2235401836850525,-0.7637759229780248,0.1951160973867777,0.026715944306560865,0.7349595618173438,0.18976574287029818,-0.3802910948244876,0.43372298343760934,15,15,0.5929836545171162,False
real_vs_rest_in_positive,39,1.056593079305928,0.2997861808947643,0.3362656665983805,0.9736432768026664,0.25139361308023633,-0.20292000816366956,0.8754513413604306,-0.025182367337782372,0.8985454404727506,0.23200343511743807,-0.5227802465288655,0.4724155118533007,15,15,0.5929836545171162,False
real_vs_rest_in_positive,151,1.0475861111211286,0.3043217154588058,0.15424136622984108,0.7932707439747319,0.20482162536318027,-0.2850573292467956,0.5935400617064778,-0.19502717986787654,1.018865439652243,0.2630699253199623,-0.7592560536856625,0.3692016939499094,15,15,0.594099700260387,False
real_vs_rest_in_positive,34,-1.0407035646548508,0.3069515118012,-0.4224120282844481,0.970874512894837,0.25067872131326274,-0.9600644127013911,0.11524035613249484,-0.04126669978692407,1.0340977757201952,0.26700289758096324,-0.6139309601540549,0.5313975605802067,15,15,0.594099700260387,False
real_vs_rest_in_positive,23,0.9979582251477489,0.3269053472907262,0.38340144460066417,1.4750762256007246,0.38086304374254004,-0.4334685415381919,1.2002714307395204,-0.13301165744678264,1.3567508400512853,0.35031156056477003,-0.8843552291698129,0.6183319142762476,15,15,0.6259889628971352,False
real_vs_rest_in_positive,112,-0.9884698533123697,0.33216581862108907,-0.773025372357359,0.8639053719346736,0.22305940788014103,-1.2514402209935132,-0.29461052372120483,-0.3990978773043879,1.183304093688585,0.30552780322366335,-1.0543898424472713,0.25619408783849557,15,15,0.6262497143527264,False
real_vs_rest_in_positive,136,-0.9830578434774202,0.3339998476547874,-0.6224369058594504,0.9506212165445612,0.24544934268190133,-1.1488733886017677,-0.0960004231171332,-0.2784418742121063,0.9659275528975652,0.24940142173434357,-0.8133547234957005,0.25647097507148786,15,15,0.6262497143527264,False
real_vs_rest_in_positive,117,-0.9678867306596293,0.34174084909832425,-0.6683880192948537,1.239280340602524,0.3199808080290553,-1.3546785967447539,0.01790255815504649,-0.2697982289882977,1.0040179166284966,0.25923631135973557,-0.8258048186175735,0.28620836064097815,15,15,0.6301783775460006,False
real_vs_rest_in_positive,27,0.9615648601668142,0.3446222468120718,-0.6567081720737526,1.0079222005685693,0.26024439313832004,-1.214876882082069,-0.0985394620654364,-1.034569089385703,1.1403552436301037,0.29443845782264616,-1.6660767741347622,-0.40306140463664364,15,15,0.6301783775460006,False
real_vs_rest_in_positive,121,0.9651708646420842,0.34659810765030036,-0.024632144122363458,0.7361892485317152,0.19008324661468573,-0.4323201610577384,0.38305587281301146,-0.49023733840313427,1.717199257433443,0.44337894174396447,-1.4411905903586728,0.4607159135524042,15,15,0.6301783775460006,False
real_vs_rest_in_positive,50,-0.9416943517624042,0.3546847228291133,-0.84497091336856,0.7290914044532196,0.1882505911540197,-1.2487282752683586,-0.44121355146876146,-0.5668048335479424,0.8816149705635129,0.22763200658397517,-1.0550269310132703,-0.07858273608261457,15,15,0.6361952358003133,False
real_vs_rest_in_positive,147,-0.933809979158097,0.35862175884207875,-0.8295033625393747,1.4059741317828278,0.36302095983955496,-1.608105884638396,-0.05090084044035359,-0.38682141780065127,1.1807750767310985,0.3048748138530886,-1.0407128600341742,0.26707002443287164,15,15,0.6361952358003133,False
real_vs_rest_in_positive,26,-0.9296995547456618,0.36051063362017755,-0.24486324621241426,1.092555438194627,0.2820966011290758,-0.8499002810209146,0.36017378859608606,0.13952811334112214,1.1706966267610248,0.30227256926044327,-0.5087820693313889,0.7878382960136332,15,15,0.6361952358003133,False
real_vs_rest_in_positive,99,-0.919817134073525,0.3664292176782976,0.8006034556943986,0.7958646844068645,0.2054913779028272,0.35986828388652803,1.241338627502269,1.1298434480840627,1.1350870522892234,0.29307821666745526,0.5012531904570148,1.7584337057111106,15,15,0.6403617396319764,False
real_vs_rest_in_positive,123,-0.8984078475377791,0.37788922780638595,1.2143033548137594,0.9497449568531341,0.24522309340244466,0.6883521285141718,1.740254581113347,1.6190955847132207,1.4639444410019429,0.3779888293182301,0.8083901754098459,2.4298009940165954,15,15,0.6540390481264373,False
real_vs_rest_in_positive,17,0.8609207304964073,0.39728579653860585,-0.23081510948260833,0.9471389989734429,0.24455023797118053,-0.7553232044103274,0.2936929854451108,-0.5889769320537542,1.3034723746749277,0.336555119957162,-1.3108158730884547,0.13286200898094636,15,15,0.6810613654947528,False
real_vs_rest_in_positive,87,0.8460510415727357,0.4048636328420765,-0.06199095772104282,1.2536981277312937,0.3237034646583146,-0.7562658395530673,0.6322839241109817,-0.42268086139929106,1.0744736671490616,0.2774279079204484,-1.017704545163955,0.17234282236537302,15,15,0.6875042821846582,False
real_vs_rest_in_positive,138,-0.8360274277012331,0.41034217977026255,-1.0066771309498916,1.0986668868180556,0.2836745703783919,-1.6150985731982688,-0.3982556887015145,-0.6916188811454079,0.9608265577209428,0.24808435044313407,-1.2237068934565771,-0.15953086883423861,15,15,0.6900379703652867,False
real_vs_rest_in_positive,37,0.8302562067372316,0.414022782219172,-0.24606373066076717,1.2287900110676016,0.31727221659005655,-0.9265449572492946,0.43441749592776036,-0.5734360580043527,0.9067498549658386,0.2341218058305789,-1.0755773905010553,-0.07129472550765015,15,15,0.6900379703652867,False
real_vs_rest_in_positive,118,0.8083944412291181,0.42584153543980197,-0.287498711965637,0.5870390215447776,0.15157282360112137,-0.6125900862754357,0.03759266234416164,-0.4487352882046839,0.5021023653293347,0.1296422732674577,-0.7267903101001294,-0.17068026630923844,15,15,0.7018533563088372,False
real_vs_rest_in_positive,33,0.7927292901680978,0.43484000400672224,-0.013861910069332484,1.3012170369226101,0.3359727942535087,-0.7344518866868052,0.7067280665481402,-0.3591501449010656,1.0736099785177922,0.2772049044747674,-0.9536955338440734,0.23539524404194206,15,15,0.7018533563088372,False
real_vs_rest_in_positive,52,0.7918661133592668,0.4355538088643671,-0.11183938642585059,1.060661277788523,0.27386156432280184,-0.6992140239177413,0.4755352510660402,-0.38471194605868136,0.8100470765022784,0.20915325579582195,-0.8333010648242276,0.06387717270686483,15,15,0.7018533563088372,False
real_vs_rest_in_positive,3,-0.7903297778549401,0.43699480037003585,-0.07968124974645513,0.7584899065772993,0.19584125176268663,-0.49971895947222456,0.3403564599793143,0.20126330557702019,1.1489813876739379,0.29666571863756325,-0.4350213785183942,0.8375479896724346,15,15,0.7018533563088372,False
real_vs_rest_in_positive,56,-0.7819589168638208,0.44080289323579974,-0.3445111693546,1.142803098914871,0.2950704913394348,-0.9773744311767855,0.2883520924675854,-0.01578376608268873,1.1597035943516607,0.2994341804973909,-0.6580062103210697,0.6264386781556922,15,15,0.7018533563088372,False
real_vs_rest_in_positive,54,0.7700822172266443,0.4477249980352986,-0.28160207517484287,1.1465526014389846,0.29603860872826515,-0.9165417422849333,0.35333759193524766,-0.594382207343081,1.0770154642443028,0.2780841971084023,-1.190813491421493,0.002049076735330946,15,15,0.7018533563088372,False
real_vs_rest_in_positive,154,0.7690743992646761,0.44840631097509037,-0.7426799657166779,1.163258676986283,0.3003520988866098,-1.3868711490968506,-0.09848878233650538,-1.094097445346597,1.3336721948545802,0.34435267999811214,-1.8326604893553675,-0.35553440133782666,15,15,0.7018533563088372,False
real_vs_rest_in_positive,75,-0.7598278307571015,0.45399541601942556,0.26454572504552176,0.9651379066703574,0.24919753595518548,-0.26992983273307836,0.7990212828241219,0.5665074456883026,1.1989606215821011,0.3095703013430647,-0.09745481560700564,1.2304697069836108,15,15,0.7044756455473844,False
real_vs_rest_in_positive,135,0.7169863281266301,0.47932765078728606,-0.29332715412684085,0.7313865792488687,0.18884320273803198,-0.6983555414631348,0.11170123320945313,-0.4817348985447181,0.7077093014044805,0.18272975588637588,-0.8736512464562871,-0.08981855063314914,15,15,0.7374271550573631,False
real_vs_rest_in_positive,44,-0.7099092214179168,0.4856217437868526,-0.9046414727857232,1.4579156862082112,0.3764322115239307,-1.7120082689657088,-0.09727467660573763,-0.6044664537235828,0.7458775363127231,0.19258475176329296,-1.0175196656014482,-0.19141324184571723,15,15,0.7407789312002836,False
