contrast,parcel,f_stat,p_value,native_mean,native_sd,native_se,native_ci_lower,native_ci_upper,l2_high_mean,l2_high_sd,l2_high_se,l2_high_ci_lower,l2_high_ci_upper,l2_low_mean,l2_low_sd,l2_low_se,l2_low_ci_lower,l2_low_ci_upper,n_native,n_l2_high,n_l2_low,p_fdr,significant_fdr
real_vs_fake,149,1.2156252789711837,0.31224331557267176,0.18219317522389164,0.9451632186249218,0.24404009367880813,-0.3412207690166298,0.7056071194644131,-0.13231537865512333,1.40490479061654,0.496708852183211,-1.3068451765083595,1.0422144191981126,0.8295356816198778,1.5020927290755277,0.5677376867560238,-0.5596683924450723,2.218739755684828,15,8,7,0.6452543409619159,False
real_vs_fake,65,1.2044654891417197,0.31545767780360334,-0.31747479025886727,1.7073971418591016,0.4408480463854962,-1.2629998115410501,0.6280502310233155,-1.356069802552368,1.6921273573984983,0.5982573645238753,-2.770723675399508,0.05858407029477197,-0.9862829056856773,1.1484001507159447,0.43405445776906915,-2.0483759024431203,0.0758100910717655,15,8,7,0.6452543409619159,False
real_vs_fake,151,1.1777502032705502,0.32329778477148213,0.058710010726975154,1.4476008438825294,0.3737689306875226,-0.7429446161688956,0.8603646376228459,-0.8537662809789693,1.8633307617171597,0.6587869086018493,-2.411549781690741,0.7040172197328024,0.23333211586809627,1.3566720765144085,0.5127738464461024,-1.021380285958067,1.4880445176942596,15,8,7,0.6464259897399045,False
real_vs_fake,132,1.1674491062210848,0.3263765221351384,-0.12689274825258592,1.4792684034879406,0.38194545941864183,-0.9460842851243387,0.6922987886191669,-0.9720345808636821,1.205905784300836,0.4263520787756016,-1.9801970460534668,0.03612788432610259,-0.690126806445544,1.0628654633468098,0.40172538473358504,-1.6731134112559292,0.2928597983648412,15,8,7,0.6464259897399045,False
real_vs_fake,28,1.1660262391159022,0.32680425036850724,-0.25717206113144436,0.9022093499811,0.23294945248462795,-0.7567989457782154,0.24245482351532666,-0.026357457719717592,0.7490999802373761,0.26484683790627866,-0.6526207135905671,0.599905798151132,0.31838764412865606,0.7229290724991352,0.27324150591018503,-0.35021023490767644,0.9869855231649886,15,8,7,0.6464259897399045,False
real_vs_fake,31,1.1187209597044392,0.34137309764929397,-0.016808553133016466,1.7987044584907481,0.4644234941655798,-1.012897880975624,0.9792807747095911,-0.547614231237253,1.3002381943823966,0.45970362220277244,-1.6346405648429756,0.5394121023684697,-1.0997286272405742,1.4644741078758967,0.5535191844189714,-2.4541412794314583,0.25468402495030995,15,8,7,0.6515167215805272,False
real_vs_fake,85,1.113211076668569,0.34311483832350104,0.13009948623991732,0.9504745955547202,0.24541148530511075,-0.39625580050462006,0.6564547729844546,0.3538393875502017,1.2074346720614724,0.42689262222721114,-0.6556012597942984,1.3632800348947018,1.0496546797230117,2.0986475771852096,0.7932142255428992,-0.8912706092546943,2.9905799687007177,15,8,7,0.6515167215805272,False
real_vs_fake,161,1.1030602419648412,0.34634868078892456,-0.06504270172932568,1.6435105583069027,0.4243526014425792,-0.975188512286659,0.8451031088280077,-1.041402433724458,1.258561078481109,0.4449685365657234,-2.093585826483518,0.010780959034601967,0.07624868555090554,2.127453691018219,0.8041019131772364,-1.891317815330825,2.043815186432636,15,8,7,0.6515167215805272,False
real_vs_fake,135,1.0977635795871081,0.3480490702225951,-0.07882636389033171,0.880149902394005,0.22725372760920431,-0.5662371336462518,0.4085844058655884,-0.19947661366413044,0.6906614574263754,0.244185700025187,-0.7768840418358482,0.3779308145075874,-0.5864298274776029,0.42015100778936815,0.15880215424340424,-0.9750047006831415,-0.19785495427206418,15,8,7,0.6515167215805272,False
real_vs_fake,138,1.079334791602133,0.3540354932045591,-0.1895764560510016,1.2451728036642709,0.3215022354494746,-0.8791301707788501,0.49997725867684695,0.20171197638166732,1.4537888673933481,0.5139919832736735,-1.0136859323915335,1.417109885154868,-0.7753562400286382,1.188127464453963,0.44906997097013146,-1.8741908739887845,0.323478393931508,15,8,7,0.6515167215805272,False
real_vs_fake,44,1.0782331551166282,0.3543968357649364,0.2854924049040337,1.469274001233613,0.3793649158528879,-0.5281644164802981,1.0991492262883655,-0.23646507319026533,0.7405326807274164,0.2618178401163043,-0.8555658874289206,0.38263574104838993,-0.5113224589932263,1.236358916705543,0.46729974640286964,-1.654763746503451,0.6321188285169986,15,8,7,0.6515167215805272,False
real_vs_fake,66,1.0686062763024597,0.35757141058415504,-0.9397398421415472,1.1857153815690955,0.306150395077272,-1.5963671340040566,-0.2831125502790378,-0.2518566564005995,1.0291804963000475,0.36387025399935,-1.1122730834406886,0.6085597706394897,-0.7997764195330691,0.8906891764803367,0.33664886520341303,-1.6235265174738087,0.023973678407670618,15,8,7,0.6515167215805272,False
real_vs_fake,98,1.044629225535163,0.3656116598299678,-0.07389119065239091,1.1202685446151643,0.28925209443830346,-0.6942752322560076,0.5464928509512258,-0.9943820269124342,1.8286135159614838,0.6465125086528701,-2.5231411838311004,0.5343771300062321,-0.04565086582267343,2.023698771623746,0.7648862397461895,-1.917260070635344,1.825958338989997,15,8,7,0.6515167215805272,False
real_vs_fake,72,1.0333401637665025,0.3694642764490079,-0.2354813276449295,1.0674614201382702,0.2756173535276292,-0.8266217584501238,0.35565910316026483,-0.9640788930304739,1.327838304937555,0.4694617348702979,-2.074179496499602,0.1460217104386542,-0.6895498803530986,1.3361685925020412,0.5050242579165148,-1.925299722164717,0.5461999614585198,15,8,7,0.6515167215805272,False
real_vs_fake,35,1.0266514372394564,0.3717674907986806,-0.15125484087898394,1.6911156564961944,0.4366441849413589,-1.0877634760979302,0.7852537943399622,-1.1757778667467274,1.6937965401408734,0.5988475097419619,-2.5918272112885163,0.24027147779506164,-0.06760447678560798,2.063742697219996,0.7800214209813969,-1.9762481359319344,1.8410391823607186,15,8,7,0.6515167215805272,False
real_vs_fake,5,1.0218423947746165,0.37343297746985415,-0.41821157242907137,1.32308062872858,0.3416179493836952,-1.150909202620999,0.3144860577628563,0.3786714658360232,1.4225490325988053,0.5029470337604891,-0.810609287460684,1.5679522191327302,-0.21498011250139795,0.9562225038131572,0.3614181347333037,-1.0993384295990314,0.6693782045962355,15,8,7,0.6515167215805272,False
real_vs_fake,86,1.0210490474784182,0.3737085018863623,0.4670451579679103,1.3877017692087565,0.3583030561098722,-0.3014384670168095,1.23552878295263,-0.2930913905999969,1.0273513262095804,0.36322354471189355,-1.1519785931752362,0.5657958119752425,-0.053972404528953674,1.302779973726876,0.4924045462166535,-1.2588429242241483,1.1508981151662412,15,8,7,0.6515167215805272,False
real_vs_fake,69,1.0127273365492084,0.37661177165707727,-0.082071888918872,1.6091893553461343,0.4154909049433218,-0.9732112507922303,0.8090674729544863,-1.0587287300605261,1.6540004902889804,0.5847774813846062,-2.4415077443279136,0.3240502842068613,-0.3255376681157882,1.3904566046463265,0.5255431978173482,-1.6114955471436871,0.9604202109121107,15,8,7,0.6515167215805272,False
real_vs_fake,58,0.9990168734274696,0.38144803189802323,-0.3772239680915598,0.9278122474319689,0.2395600921807527,-0.8910292647572001,0.13658132857408056,0.05078477189602543,0.7024995324717205,0.2483710915955664,-0.5365195346854235,0.6380890784774744,-0.4338189158705385,0.2802196731155315,0.10591308107592977,-0.6929788891465101,-0.174658942594567,15,8,7,0.6515167215805272,False
real_vs_fake,126,0.9829269251183771,0.3872088657392504,-0.3840629559625021,1.6421257365323096,0.42399504199788157,-1.2934418777827088,0.5253159658577045,-0.6840849041445194,0.792878646759881,0.2803249338909625,-1.3469480411492332,-0.021221767139805503,-1.2639398290374437,1.1991820462746334,0.45324821016231853,-2.3729982459938705,-0.1548814120810167,15,8,7,0.6515167215805272,False
real_vs_fake,6,0.9827007852150107,0.38729049560620227,-0.42734930089580264,1.3501391206406645,0.348604421953628,-1.175031424451225,0.32033282265961976,0.3303063643501477,1.5738701358569245,0.5564471228857121,-0.9854819971544372,1.6460947258547325,-0.3954145258927721,0.610874845236914,0.23088898895456345,-0.9603795292645754,0.16955047747903124,15,8,7,0.6515167215805272,False
real_vs_fake,13,0.9522228014597481,0.3984631132380741,-0.4409627827070475,1.574546713911543,0.4065462133870013,-1.3129176892028789,0.4309921237887838,0.3916638031066832,1.6486569250122245,0.5828882457631526,-0.9866478787932422,1.7699754850066087,-0.5614941664085747,1.3129845004282241,0.4962614947736372,-1.7758022992371094,0.6528139664199598,15,8,7,0.6641051887301235,False
real_vs_fake,121,0.936570322675566,0.40433511525658494,-0.6153351243447241,1.5916560158611928,0.41096381615474986,-1.4967648464493313,0.2660945977598831,-0.00949005684919458,0.883948735064748,0.3125230723927771,-0.7484896930114425,0.7295095793130534,-0.9128604926893266,1.052782284041609,0.3979143011812373,-1.8865217119897684,0.06080072661111524,15,8,7,0.6677093646439017,False
real_vs_fake,62,0.8435229634919269,0.4412168895437119,-0.06952286864613731,1.4129605553210007,0.3648248466404146,-0.8519943431421529,0.7129486058498783,-0.9581241237292738,1.859152347170121,0.6573096159714394,-2.512414382460479,0.5961661350019315,0.0014443279292584948,2.0893833247966533,0.7897126672710341,-1.930912956615546,1.933801612474063,15,8,7,0.7112170569566416,False
real_vs_fake,162,0.8430991401106487,0.44139292818844056,-0.07272429389474004,1.610741432646255,0.41589164957901475,-0.964723167527987,0.819274579738507,-0.9222140802963487,1.6525034930969547,0.5842482129516569,-2.303741573591582,0.4593134129988844,-0.6680537649856879,1.4477245019766265,0.5471884284521416,-2.006975615374629,0.6708680854032534,15,8,7,0.7112170569566416,False
real_vs_fake,78,0.8369225385744236,0.44396701108245573,-0.5029120023313588,1.3537849763789398,0.349545777857429,-1.2526131334978463,0.24678912883512882,0.1858202029632657,0.823086449150324,0.29100500484847525,-0.5022972888363145,0.873937694762846,-0.2091849385164166,1.2763587302611847,0.48241825485389506,-1.389619883527091,0.9712500064942577,15,8,7,0.7112170569566416,False
real_vs_fake,113,0.8309146361926912,0.44648626353389165,-0.04499521734236695,1.3530270149413768,0.3493500730557791,-0.7942766034555142,0.7042861687707802,0.29901236260495473,0.6874309048620464,0.24304352721257869,-0.2756942560345596,0.873718981244469,-0.5002577607303247,1.2854289827247825,0.48584648804635944,-1.6890812901681287,0.6885657687074793,15,8,7,0.7112170569566416,False
real_vs_fake,77,0.8185569256465741,0.4517165406047315,-0.391660732518955,1.3605541813943591,0.3512935790768812,-1.14511052447405,0.3617890594361401,0.05920775968224781,1.2628272433100918,0.44647685360584,-0.9965422361289626,1.1149577554934582,0.475809532814365,2.045816495806133,0.773245953710949,-1.4162551551708575,2.3678742207995875,15,8,7,0.7132366430601024,False
real_vs_fake,30,0.7994760024835794,0.4599220283026312,-0.01778095596600814,1.8541572820125867,0.4787413516322638,-1.0445790339026637,1.0090171219706476,-0.8051690189553101,1.2949746350052527,0.4578426729383942,-1.8877949067995003,0.27745686888888,0.26247995278481284,1.9398677383262897,0.7332010874240975,-1.531598477305597,2.0565583828752225,15,8,7,0.7168348914633932,False
real_vs_fake,117,0.7879420476862669,0.4649595734342686,0.3944302050608755,1.1607191580962908,0.2996963979287219,-0.24835463963356413,1.0372150497553152,0.14671761383419185,1.301996805456322,0.46032538511069365,-0.9417789554223421,1.235214183090726,-0.37107127946059826,1.6927066971584432,0.6397829947506806,-1.9365638714770643,1.1944213125558676,15,8,7,0.7168348914633932,False
real_vs_fake,166,0.7857067860321033,0.4659426794512056,-0.14025083521192377,0.9977131900657673,0.25760843796107946,-0.6927659836461464,0.4122643132222989,0.43344928191113963,1.6311741587974762,0.5767071544909789,-0.9302464416652952,1.7971450054875744,0.4225043453092394,1.2320859686116952,0.4656847238283826,-0.7169851243236063,1.5619938149420851,15,8,7,0.7168348914633932,False
real_vs_fake,56,0.7298231018685293,0.49126136284811195,-0.4126296237585781,1.2844325292535468,0.3316390530084038,-1.1239246498446696,0.2986654023275133,0.1606987342535616,1.0777366202502168,0.3810374362559996,-0.7403116282821146,1.0617090967892377,0.0015459477766898864,0.9196218782773175,0.347584398590842,-0.8489624364083413,0.8520543319617212,15,8,7,0.7427942593851049,False
real_vs_fake,57,0.7109836341124055,0.5001266464925149,-0.10319142158528122,1.4290159852203133,0.3689703408148305,-0.8945540968014247,0.6881712536308624,-0.055920123418914336,0.8380819361016193,0.2963067101037029,-0.7565741560398029,0.6447339092019742,-0.6918346152904878,0.8189790822699842,0.3095449972357551,-1.4492639374892966,0.06559470690832103,15,8,7,0.7427942593851049,False
real_vs_fake,18,0.7098948126456134,0.5006442385096899,-0.5129257575202824,1.5510403990494597,0.4004769089875642,-1.37186330073528,0.34601178569471525,-0.02128379260511487,1.1720190061586577,0.4143712934671524,-1.001116202301414,0.9585486170911843,-0.8049802209061383,0.6545210573386353,0.24738570651043948,-1.4103112379704061,-0.19964920384187046,15,8,7,0.7427942593851049,False
real_vs_fake,4,0.6984122412213364,0.5061378604496997,-0.4336893997058439,1.3527792256160096,0.34928609412707806,-1.182833564664406,0.31545476525271815,0.21858579533113826,1.2730364688823066,0.4500863599222281,-0.8456993266520807,1.2828709173143573,-0.18039010641771025,1.0013140451780744,0.37846113540246845,-1.1064511438317948,0.7456709309963742,15,8,7,0.7427942593851049,False
real_vs_fake,67,0.6962313251335165,0.5071885768759575,-0.042097572177648195,1.2042908248611375,0.31094655391183856,-0.7090116016616753,0.6248164573063789,-0.16970435000712458,1.6750032625409057,0.5922030827261326,-1.5700421212893456,1.2306334212750962,0.6939474639404567,2.0446485112548127,0.7728044970455262,-1.197037018498376,2.5849319463792892,15,8,7,0.7427942593851049,False
real_vs_fake,70,0.6954282358664268,0.5075760772464883,-0.3080113315694383,1.195829060439062,0.3087617357327566,-0.9702393921074496,0.35421672896857304,-0.8561303222061378,1.7679971189010517,0.6250813759466062,-2.334212902988469,0.6219522585761934,0.039900814118979645,1.767551857702788,0.6680718064131148,-1.594812006409105,1.6746136346470641,15,8,7,0.7427942593851049,False
real_vs_fake,33,0.65455008045616,0.5277265431930037,-0.3248205639904023,1.9680775291145,0.5081554329537,-1.4147055719826063,0.7650644440018017,-1.0120641531494068,1.4974419908678531,0.5294256930880715,-2.263956986441779,0.2398286801429652,-0.06963727812510687,1.1501304045975351,0.43470843226559663,-1.1333304928284496,0.9940559365782358,15,8,7,0.7599457452050733,False
real_vs_fake,84,0.6545231445499197,0.5277401008368564,0.3224957370312029,1.3494302387979562,0.3484213894488788,-0.4247938208445771,1.0697852949069828,0.06953828193479734,0.8305780588285339,0.29365368885120774,-0.62484235229245,0.7639189161620448,-0.2872234727050461,1.0562691035754128,0.39923219508880975,-1.2641094622264788,0.6896625168163866,15,8,7,0.7599457452050733,False
real_vs_fake,156,0.6381778122240687,0.536036599173279,-0.2725842736546165,1.365972274170487,0.35269252461622447,-1.029034505379617,0.4838659580703841,0.2563340094249109,1.6334234975676858,0.5775024158397793,-1.109242208423252,1.6219102272730739,-0.5273971618930042,1.1499795818402971,0.43465142662163936,-1.5909508888105657,0.5361565650245572,15,8,7,0.7605599469599802,False
real_vs_fake,87,0.6230994390261098,0.5438143281855313,0.14961716211179296,1.6135964636038866,0.416628815402469,-0.7439627749663866,1.0431970991899726,-0.6719428944708574,1.7530646016770386,0.6198019338519639,-2.1375415784413176,0.793655789499603,-0.017972371899353096,1.8237548459959705,0.6893145392648913,-1.7046642871931563,1.66871954339445,15,8,7,0.7605599469599802,False
real_vs_fake,119,0.6137457340506765,0.548700013957494,-0.4086029531628872,1.426721612797447,0.3683779364025799,-1.198695047281772,0.3814891409559975,-0.5713987114882817,0.816227832781099,0.2885801177763572,-1.2537822565097578,0.11098483353319444,-1.0109818800180626,0.9165176286807613,0.3464111025279905,-1.8586193121620007,-0.16334444787412428,15,8,7,0.7605599469599802,False
real_vs_fake,114,0.6110730595129041,0.5501046666233365,0.14982983193942326,1.2367062237613384,0.3193161739185818,-0.5350352471179973,0.8346949109968438,0.2290100555933871,0.7712021499325092,0.2726611349414609,-0.4157310765560039,0.8737511877427782,-0.391812736254526,1.5032010703253789,0.5681566003724381,-1.7820418550120865,0.9984163825030343,15,8,7,0.7605599469599802,False
real_vs_fake,47,0.6030776108603622,0.5543298688222883,0.4806486761505414,1.416840422226478,0.3658266239677756,-0.3039713970214559,1.2652687493225387,0.16217044811961906,1.4181443024441454,0.5013897264796606,-1.0234278586136591,1.3477687548528974,-0.2711588928691446,1.7809034563731798,0.6731182363684002,-1.91821988266079,1.3759020969225007,15,8,7,0.7605599469599802,False
real_vs_fake,137,0.5926803513570416,0.5598765212867958,-0.1391576591486195,0.9064680149313394,0.23404903504658492,-0.6411429138365423,0.3628275955393034,0.12462439213418758,1.4552090392263994,0.5144940898404738,-1.0919608100037534,1.3412095942721287,-0.5342572540112254,1.3488287625638364,0.5098093524221285,-1.7817158002774787,0.7132012922550279,15,8,7,0.7605599469599802,False
real_vs_fake,54,0.591600921514944,0.5604557739530083,-0.1324885418808418,1.2912573983513747,0.3334012266321327,-0.8475630544969067,0.5825859707352231,-0.06561545730519863,0.8068723925927274,0.28527247017726587,-0.7401776585981408,0.6089467439877434,0.4307429238134127,1.1789175905045877,0.4455889658163744,-0.6595739973821085,1.521059845008934,15,8,7,0.7605599469599802,False
real_vs_fake,92,0.5887861424761857,0.5619692941426521,-0.21690805979022681,1.0216254555651292,0.26378255836435405,-0.7826653794749945,0.3488492598945409,0.38469340860657314,1.7820643553475564,0.6300548950885452,-1.105149676154548,1.8745364933676945,0.057724395695007695,1.078548751993607,0.40765311066202337,-0.9397668319400128,1.055215623330028,15,8,7,0.7605599469599802,False
real_vs_fake,170,0.5736290264063318,0.5701951741285616,-0.06310975564365201,1.1382171986931429,0.2938864169936934,-0.6934334305715864,0.5672139192842822,-0.6111633796910307,1.5587302996206838,0.5510943824513622,-1.9142945213520706,0.6919677619700091,0.14107234800256271,1.8895795235319621,0.7141939288207847,-1.6064972404448088,1.888641936449934,15,8,7,0.761168366448318,False
real_vs_fake,34,0.569669144913264,0.5723654738173681,-0.3350271688833614,1.5234999544505472,0.3933659967689818,-1.1787133222329915,0.5086589844662686,-0.5984418948636755,1.504938880293204,0.5320762437633072,-1.8566022845627854,0.6597184948354345,0.183293822047065,1.1213913450955386,0.4238460887861437,-0.8538201956651967,1.2204078397593268,15,8,7,0.761168366448318,False
real_vs_fake,36,0.5646936513206087,0.5751049879831736,-0.3289309209844063,1.941784200291277,0.5013665246437868,-1.4042551688080138,0.7463933268392013,-0.16238474296415706,1.1062902544822826,0.39113267045250666,-1.0872665411064026,0.7624970551780885,-0.995053545760016,1.2494293378675236,0.47223990124936627,-2.1505829567106245,0.16047586519059265,15,8,7,0.761168366448318,False
real_vs_fake,50,0.5496721557247757,0.5834616372546524,-0.33972830495651235,1.1629235049092108,0.3002655578284355,-0.9837338762271544,0.3042772663141296,0.08931126718192967,1.5288971226071344,0.5405467615660525,-1.1888787143371005,1.3675012487009597,-0.7037363353649068,1.9583453710483731,0.7401849761383579,-2.5149037255173177,1.1074310547875044,15,8,7,0.7665919321593974,False
real_vs_fake,96,0.53122393543989,0.5939034793523249,0.11788240335738721,1.1417763402474999,0.2948053833914813,-0.5144122584671664,0.7501770651819408,-0.16024455143757746,1.077184763266234,0.3808423253481899,-1.0607935499888965,0.7403044471137417,-0.425398748321272,1.3587784340950972,0.5135699747790564,-1.682059206000373,0.831261709357829,15,8,7,0.7746567121986846,False
real_vs_fake,2,0.5154385855349417,0.6029975161985933,-0.0846283194164632,1.333735496967684,0.3443690245334342,-0.8232264189670125,0.6539697801340861,0.18714462004769855,1.4385370048103014,0.5085996355445747,-1.015502412512254,1.389791652607651,-0.5563852402522718,1.6216380149164082,0.6129215577196095,-2.0561502636586253,0.9433797831540818,15,8,7,0.7808600929190417,False
real_vs_fake,59,0.4955023392658331,0.6146972126894974,-0.06660848487278243,1.2162959302542757,0.3140462587956445,-0.7401707201280703,0.6069537503825055,-0.26464168520365344,0.6828569558270249,0.241426392022846,-0.8355243867554216,0.3062410163481148,-0.5281621752435676,0.8311155335752579,0.31413214465755507,-1.2968158428317278,0.24049149234459266,15,8,7,0.7852203896586741,False
real_vs_fake,8,0.49484129075430294,0.6150893052326281,-0.5425219004479575,1.3363215600240594,0.3450367431434065,-1.2825521139844502,0.19750831308853534,-0.048546346868801465,0.7285946098619744,0.25759709468468456,-0.6576666841000491,0.5605739903624463,-0.39357490124218636,1.0076578743435645,0.3808588774498634,-1.32550300208803,0.5383531996036575,15,8,7,0.7852203896586741,False
real_vs_fake,99,0.4857542259819781,0.6205064955686239,-0.3252802350468397,1.0974829146547527,0.2833688700803355,-0.933046015365453,0.28248554527177355,0.08666976061630258,0.5833405937167485,0.2062420447792498,-0.4010151801667964,0.5743547013994016,-0.3877580850423363,1.3950716894677362,0.5272875359197652,-1.6779842056454433,0.9024680355607706,15,8,7,0.7865575295940304,False
real_vs_fake,101,0.45224929991162505,0.640927345211109,-0.17438555912796497,1.3217160747418282,0.34126562305931585,-0.9063275245095607,0.5575564062536308,0.21243080027322342,0.8576386902433861,0.3032210668395236,-0.5045730879693506,0.9294346885157974,0.27625291380614087,1.2717340538887318,0.4806702914859427,-0.8999049189241235,1.4524107465364053,15,8,7,0.805050529463831,False
real_vs_fake,21,0.44300638328909675,0.6466869857321681,-0.3985226232159657,1.3314409234349434,0.3437765681948373,-1.1358500302983199,0.3388047838663885,0.11545116160060537,1.501702347208938,0.5309319565175976,-1.1400034187265116,1.3709057419277222,-0.3647555047719628,0.8977433487585932,0.33931509171108054,-1.195029623952151,0.46551861440822545,15,8,7,0.805050529463831,False
real_vs_fake,53,0.4400946105795239,0.6485129265125306,-0.30722213354449174,1.2438585192709353,0.3211628886783033,-0.9960480218349441,0.3816037547459607,0.013485086367794469,0.6201216941377576,0.21924612754284925,-0.5049496238878315,0.5319197966234204,-0.4687937993654399,0.855264648937294,0.32325965231900605,-1.2597816736218213,0.3221940748909414,15,8,7,0.805050529463831,False
real_vs_fake,39,0.3986153259776144,0.6751342668291035,0.1571823504748379,1.6042068436833834,0.4142044259638472,-0.7311977884090572,1.045562489358733,0.15051776972160474,1.0806592564845672,0.38207074420612497,-0.7529359778523015,1.053971517295511,-0.4051840027997796,1.461294661282554,0.5523174665628576,-1.7566561573268062,0.9462881517272471,15,8,7,0.8323573152687577,False
real_vs_fake,94,0.36947133040593794,0.6945397844183334,-0.5457121491843789,1.2550185537245413,0.32404439718376443,-1.2407182585584664,0.14929396018970853,-0.3235551881670887,1.1842676893570874,0.4187018569422601,-1.3136277532796894,0.6665173769455119,-0.040318291047762536,1.498965644592733,0.5665557599174289,-1.4266302943241687,1.3459937122286434,15,8,7,0.850456878879592,False
real_vs_fake,52,0.3409507077149023,0.7141113371693455,0.2766542242547972,1.3983475707656527,0.36105179025233136,-0.49772484912729426,1.0510332976368886,0.12021984485797413,1.0401053076855773,0.3677327581062961,-0.7493299530652765,0.9897696427812247,-0.20431723999425744,1.2090898686760247,0.45699301503492945,-1.3225388643737017,0.9139043843851868,15,8,7,0.8536745036979334,False
real_vs_fake,147,0.3386572394941954,0.7157107050442665,0.32567096442255,1.4621887130184674,0.3775355023021987,-0.4840621551315671,1.135404083976667,0.29557441715380595,1.0040930176210674,0.35500049085096014,-0.5438683528397167,1.1350171871473287,-0.18397178594819016,1.6586053182082912,0.6268938850268984,-1.7179258626308254,1.349982290734445,15,8,7,0.8536745036979334,False
real_vs_fake,17,0.33520122510897765,0.7181280548578202,-0.1826326869720432,1.3931522124416993,0.3597103545012479,-0.9541346668125137,0.5888692928684274,0.05717544994435164,1.5052230099698996,0.5321766987738711,-1.2012224781089316,1.315573377997635,-0.556079152736461,1.536456686942447,0.5807260419817052,-1.9770645871300119,0.8649062816570898,15,8,7,0.8536745036979334,False
real_vs_fake,176,0.33240568422469524,0.7200898445191024,-0.290038322412655,1.2560681538942826,0.32431540278227006,-0.9856256809867685,0.4055490361614586,-0.6235203392827395,0.8290056551726892,0.2930977602073026,-1.3165864111564538,0.06954573259097463,-0.22315849662253776,0.811911511257003,0.3068737064823784,-0.974051405819055,0.5277344125739796,15,8,7,0.8536745036979334,False
real_vs_fake,22,0.3312810430650336,0.7208806920115882,-0.4323326352327464,1.3352138859299119,0.3447507429220959,-1.1717494393018308,0.307084168836338,-0.050189530956685824,1.3008242000379522,0.45991080648920096,-1.1377057775506463,1.0373267156372747,-0.09849227280757374,0.7156708376954926,0.270498151017649,-0.7603774042454633,0.5633928586303157,15,8,7,0.8536745036979334,False
real_vs_fake,15,0.32455158439144494,0.7256323805943469,-0.056647607515957696,1.4309619979939934,0.3694727991524285,-0.8490879486858147,0.7357927336538994,0.4036772382097147,1.2850463623997501,0.45433249849598445,-0.6706484060206321,1.4780028824400615,0.04169345507809598,1.0497588293397369,0.39677154271817694,-0.9291715349960873,1.0125584451522793,15,8,7,0.8536851536404081,False
real_vs_fake,108,0.30782695230138096,0.7375880033337116,-0.13634450831125025,1.4307757740662441,0.3694247163410393,-0.9286817221073221,0.6559927054848217,0.25105992773610836,0.5146194019994711,0.18194543444199596,-0.17917265901202029,0.681292514484237,0.1240200278932356,1.1210873130160164,0.4237311754614292,-0.9128128070429279,1.160852862829399,15,8,7,0.8606144431201485,False
real_vs_fake,177,0.2969932773866328,0.7454452701038096,-0.2756989324330276,1.4036252627888683,0.36241448447315305,-1.05300069423964,0.5016028293735846,-0.5149554725044045,1.9424332370462922,0.6867538569587849,-2.1388702975440292,1.10895935253522,0.11891742994394076,1.5959083413603892,0.6031966552133093,-1.3570516142685174,1.594886474156399,15,8,7,0.8606144431201485,False
real_vs_fake,179,0.29641683939161495,0.7458658507041287,0.041344524617032,1.1932202642242067,0.3080881474465044,-0.6194388327314883,0.7021278819655522,-0.22673661576169427,1.3674620168200493,0.4834708325542448,-1.3699634713572155,0.9164902398338269,0.2688061957992987,1.2378741778296878,0.4678724612751283,-0.8760364745191829,1.4136488661177802,15,8,7,0.8606144431201485,False
real_vs_fake,102,0.2727594561693816,0.7633485424836335,-0.2716684493564231,1.5949632653826253,0.41181774430930057,-1.154929665199349,0.6115927664865027,0.16086651488469925,0.8225214307422589,0.2908052406745562,-0.5267786097046326,0.8485116394740312,-0.07275974430837313,1.196156106377605,0.4521045123837806,-1.1790196336163676,1.0335001449996213,15,8,7,0.8710012037529585,False
real_vs_fake,3,0.271161083797492,0.7645455010720413,0.010265143093548933,1.6149606100334688,0.4169810364960397,-0.8840702330973249,0.9046005192844229,0.33224399037365165,1.0583248011675022,0.37417432180172266,-0.5525376852819843,1.2170256660292875,-0.22680302319170045,1.5879536037502682,0.6001900470045733,-1.6954151621464526,1.2418091157630518,15,8,7,0.8710012037529585,False
real_vs_fake,105,0.22723990045880782,0.7982379225889606,-0.22458414274780722,1.3200582859702574,0.340837583839061,-0.9556080553078937,0.5064397698122792,0.11885947527347997,0.8296590904740588,0.29332878447363514,-0.5747528821831106,0.8124718327300705,-0.20721352353223318,1.3334988588498682,0.5040151934435962,-1.4404942735264978,1.0260672264620314,15,8,7,0.9036655727422196,False
real_vs_fake,112,0.2189331623943671,0.8047876092425288,-0.5438942031216009,1.313517360369287,0.3391487241109716,-1.2712958718191207,0.1835074655759189,-0.34667914442739234,1.3226793666680488,0.4676377747532526,-1.4524667675698173,0.7591084787150325,-0.1645351336554973,1.15975683747845,0.4383468818963903,-1.237131313880223,0.9080610465692284,15,8,7,0.905386060397845,False
real_vs_fake,51,0.20822152950718406,0.8133188417784745,-0.08729535190218325,1.35234415552998,0.349173759513903,-0.8361985830778151,0.6616078792734486,0.17868705251980302,0.9422418095165006,0.33313278651330036,-0.6090468134702286,0.9664209185098346,-0.18863620742845327,0.9299542458673004,0.3514896664619275,-1.0487004378491394,0.6714280229922327,15,8,7,0.9093005684479838,False
